name,id,base_experience,weight_hg,height_dm,order,game_versions,types,front_default_sprite_url,BMI
Snubbull,209,60.0,78,6,306,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png,21.666666666666664
Granbull,210,158.0,487,14,307,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,24.8469387755102
Qwilfish,211,88.0,39,5,308,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,15.600000000000001
Scizor,212,175.0,1180,18,197,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,36.41975308641975
Shuckle,213,177.0,205,6,309,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,56.94444444444443
Heracross,214,175.0,540,15,310,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png,24.0
Sneasel,215,86.0,280,9,312,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dark', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png,34.5679012345679
Teddiursa,216,66.0,88,6,314,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png,24.44444444444444
Ursaring,217,175.0,1258,18,315,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png,38.82716049382716
Slugma,218,50.0,350,7,316,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png,71.42857142857142
Magcargo,219,151.0,550,8,317,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['fire', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png,85.93749999999999
Swinub,220,50.0,65,4,318,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png,40.62499999999999
Piloswine,221,158.0,558,11,319,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png,46.115702479338836
Corsola,222,144.0,50,6,321,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png,13.888888888888886
Remoraid,223,60.0,120,6,323,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png,33.33333333333332
Octillery,224,168.0,285,9,324,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png,35.18518518518518
Delibird,225,116.0,160,9,325,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png,19.753086419753085
Mantine,226,170.0,2200,21,327,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png,49.88662131519274
Skarmory,227,163.0,505,17,328,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['steel', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png,17.47404844290657
Houndour,228,66.0,108,6,329,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dark', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png,29.999999999999993
Houndoom,229,175.0,350,14,330,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dark', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png,17.857142857142854
Kingdra,230,270.0,1520,18,188,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png,46.913580246913575
Phanpy,231,66.0,335,5,332,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png,134.0
Donphan,232,175.0,1200,11,333,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png,99.17355371900825
Porygon2,233,180.0,325,6,226,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png,90.27777777777776
Stantler,234,163.0,712,14,334,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png,36.326530612244895
Smeargle,235,88.0,580,12,335,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png,40.277777777777764
Tyrogue,236,42.0,210,7,167,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png,42.85714285714285
Hitmontop,237,159.0,480,14,170,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png,24.489795918367342
Smoochum,238,61.0,60,4,199,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png,37.49999999999999
Elekid,239,72.0,235,6,201,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png,65.27777777777776
Magby,240,73.0,214,7,204,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png,43.6734693877551
Miltank,241,172.0,755,12,336,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png,52.43055555555554
Blissey,242,635.0,468,15,181,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/242.png,20.8
Raikou,243,290.0,1780,19,337,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png,49.30747922437673
Entei,244,290.0,1980,21,338,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/244.png,44.89795918367347
Suicune,245,290.0,1870,20,339,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png,46.75
Larvitar,246,60.0,720,6,340,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png,199.99999999999994
Pupitar,247,144.0,1520,12,341,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png,105.55555555555553
Tyranitar,248,300.0,2020,20,342,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png,50.5
Lugia,249,340.0,2160,52,344,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['psychic', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png,7.988165680473372
Ho-Oh,250,340.0,1990,38,345,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['fire', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png,13.781163434903046
Celebi,251,300.0,50,6,346,"['gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['psychic', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png,13.888888888888886
Treecko,252,62.0,50,5,347,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png,20.0
Grovyle,253,142.0,216,9,348,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png,26.666666666666668
Sceptile,254,265.0,522,17,349,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png,18.06228373702422
Torchic,255,62.0,25,4,351,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png,15.624999999999996
Combusken,256,142.0,195,9,352,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png,24.074074074074073
Blaziken,257,265.0,520,19,353,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,14.404432132963988
Mudkip,258,62.0,76,4,355,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,47.49999999999999
Marshtomp,259,142.0,280,7,356,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,57.14285714285713
Swampert,260,268.0,819,15,357,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,36.400000000000006
Poochyena,261,56.0,136,5,359,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,54.400000000000006
Mightyena,262,147.0,370,10,360,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,37.0
Zigzagoon,263,56.0,175,4,361,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,109.37499999999999
Linoone,264,147.0,325,5,363,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,130.0
Wurmple,265,56.0,36,3,365,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,39.99999999999999
Silcoon,266,72.0,100,6,366,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,27.77777777777777
Beautifly,267,178.0,284,10,367,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,28.400000000000002
Cascoon,268,72.0,115,7,368,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,23.469387755102037
